filename,volume,date,prob_topic_id_0,prob_topic_id_1,prob_topic_id_2,prob_topic_id_3,prob_topic_id_4,prob_topic_id_5,prob_topic_id_6,prob_topic_id_7,prob_topic_id_8,prob_topic_id_9,prob_topic_id_10,prob_topic_id_11,prob_topic_id_12,prob_topic_id_13,prob_topic_id_14,prob_topic_id_15,prob_topic_id_16,prob_topic_id_17,prob_topic_id_18,prob_topic_id_19,prob_topic_id_20,prob_topic_id_21,prob_topic_id_22,prob_topic_id_23,prob_topic_id_24,prob_topic_id_25,prob_topic_id_26,prob_topic_id_27,prob_topic_id_28,prob_topic_id_29,prob_topic_id_30,prob_topic_id_31
Vol.58_2017年6月13日 配信.txt,58,2017年6月13日,1.699293094073853e-05,1.699293094073668e-05,1.6992930940738627e-05,1.6992930940738213e-05,1.69929309407386e-05,1.6992930940736807e-05,0.9994732191408372,1.6992930940738576e-05,1.699293094073792e-05,1.699293094073873e-05,1.699293094073668e-05,1.6992930940738593e-05,1.6992930940739216e-05,1.699293094073901e-05,1.6992930940739067e-05,1.6992930940739362e-05,1.699293094073668e-05,1.699293094073668e-05,1.6992930940739067e-05,1.6992930940739274e-05,1.6992930940738274e-05,1.69929309407377e-05,1.699293094073668e-05,1.6992930940738698e-05,1.699293094073668e-05,1.699293094073718e-05,1.6992930940738745e-05,1.6992930940738864e-05,1.699293094073876e-05,1.6992930940737942e-05,1.6992930940738972e-05,1.6992930940739413e-05
Vol.59_2017年6月20日 配信.txt,59,2017年6月20日,1.3833554670212804e-05,1.3833554670211413e-05,0.9995711598052235,1.3833554670212592e-05,1.383355467021273e-05,1.3833554670211531e-05,1.3833554670212517e-05,1.3833554670212766e-05,1.38335546702126e-05,1.3833554670212815e-05,1.3833554670211413e-05,1.383355467021284e-05,1.3833554670213046e-05,1.383355467021311e-05,1.3833554670213007e-05,1.3833554670285992e-05,1.3833554670211413e-05,1.3833554670211413e-05,1.3833554670212997e-05,1.3833554670212912e-05,1.3833554670212187e-05,1.3833554670211931e-05,1.3833554670211413e-05,1.3833554670212433e-05,1.3833554670211413e-05,1.3833554670211708e-05,1.3833554670212912e-05,1.3833554670212905e-05,1.383355467021272e-05,1.3833554670212422e-05,1.3833554670212826e-05,1.3833554670213864e-05
Vol.60_2017年6月27日 配信.txt,60,2017年6月27日,2.2241992882592298e-05,2.2241992882589255e-05,2.2241992882592986e-05,2.2241992882593823e-05,2.2241992882592633e-05,2.2241992882589405e-05,2.224199288259271e-05,2.2241992882592257e-05,2.2241992882592742e-05,2.2241992882593948e-05,2.2241992882589255e-05,2.2241992882592356e-05,2.2241992882593745e-05,0.06763437787712077,2.224199288259353e-05,0.8719594173293093,2.2241992882589255e-05,2.2241992882589255e-05,2.224199288259286e-05,2.224199288259217e-05,2.224199288259656e-05,2.224199288258971e-05,2.2241992882589255e-05,2.2241992882591454e-05,2.2241992882589255e-05,2.2241992882590045e-05,2.2241992882593335e-05,2.2241992882592904e-05,2.224199288259323e-05,2.2241992882590726e-05,0.05976118699997491,2.2241992882593477e-05
Vol.61_2017年7月4日 配信.txt,61,2017年7月4日,1.4952153110068883e-05,1.4952153110067246e-05,1.4952153110068903e-05,1.4952153121785439e-05,1.495215311006948e-05,1.495215311006729e-05,1.4952153110069553e-05,1.4952153110069027e-05,1.4952153110068847e-05,1.4952153110068788e-05,1.4952153110067246e-05,1.4952153110068803e-05,1.4952153110069789e-05,0.9995364832535761,1.495215311006959e-05,1.4952153110070228e-05,1.4952153110067246e-05,1.4952153110067246e-05,1.4952153110068996e-05,1.4952153110068688e-05,1.4952153110068823e-05,1.4952153110067692e-05,1.4952153110067246e-05,1.4952153110068217e-05,1.4952153110067246e-05,1.4952153110068478e-05,1.4952153110069796e-05,1.4952153110069411e-05,1.4952153110069252e-05,1.4952153110068107e-05,1.4952153110070424e-05,1.4952153110069484e-05
Vol.62_2017年7月11日 配信.txt,62,2017年7月11日,1.727473742403119e-05,1.7274737424029186e-05,1.727473742403157e-05,1.727473742403382e-05,1.727473742403135e-05,1.7274737424029403e-05,1.7274737424031484e-05,1.7274737424031412e-05,1.7274737424034543e-05,1.7274737424030918e-05,1.7274737424029186e-05,1.7274737424031548e-05,1.727473742403204e-05,0.9718011734488801,1.7274737424032226e-05,1.7274737424032686e-05,1.7274737424029186e-05,1.7274737424029186e-05,1.7274737424031406e-05,1.727473742403114e-05,1.7274737424030792e-05,1.7274737424030552e-05,1.7274737424029186e-05,1.7274737424030277e-05,1.7274737424029186e-05,1.7274737424029827e-05,1.7274737424031863e-05,1.727473742403182e-05,1.727473742403167e-05,1.727473742403037e-05,1.7274737424032822e-05,0.02768058442839897
Vol.63_2017年7月18日 配信.txt,63,2017年7月18日,8.407317729358771e-06,8.407317729357656e-06,8.407317729358781e-06,8.407317729358964e-06,8.407317729358678e-06,8.407317729357784e-06,8.40731772935864e-06,8.407317729358734e-06,8.407317729358461e-06,8.407317729358405e-06,8.407317729357656e-06,8.407317729358864e-06,8.407317729358942e-06,8.407317729358996e-06,8.407317729359195e-06,8.407317729359056e-06,8.407317729357656e-06,8.407317729357656e-06,8.407317729359e-06,8.407317729358983e-06,8.40731772935824e-06,8.407317729358058e-06,8.407317729357656e-06,8.407317729358637e-06,8.407317729357656e-06,8.407317729357987e-06,8.407317729358966e-06,8.407317729358963e-06,8.407317729358927e-06,8.407317729358376e-06,8.407317729358778e-06,0.99973937315039
Vol.65_2017年7月25日 配信.txt,65,2017年7月25日,1.14468864469285e-05,1.144688644692737e-05,1.144688644692829e-05,1.1446886446928793e-05,1.144688644692861e-05,1.1446886446928666e-05,1.144688644692859e-05,1.1446886446928826e-05,1.144688644692862e-05,1.1446886446928287e-05,1.144688644692737e-05,1.144688644692816e-05,0.49528350856790554,1.1446886446929058e-05,1.1446886446929286e-05,1.1446886446928651e-05,1.144688644692737e-05,1.144688644692737e-05,1.1446886446928958e-05,1.1446886446928387e-05,1.1446886446927675e-05,1.1446886446927723e-05,1.144688644692737e-05,1.1446886446928678e-05,1.144688644692737e-05,0.5043730848386866,1.1446886446929032e-05,1.1446886446929474e-05,1.1446886446928912e-05,1.1446886446928051e-05,1.144688644692984e-05,1.1446886446929883e-05
Vol.66_2017年8月1日 配信.txt,66,2017年8月1日,9.484066767853452e-06,9.48406676785208e-06,9.484066767853624e-06,0.06152463891228564,9.484066767853813e-06,9.484066767852971e-06,9.484066767853917e-06,9.484066767853618e-06,9.484066767852939e-06,9.484066767853691e-06,9.48406676785208e-06,9.484066767853322e-06,9.484066767853874e-06,0.494783088046446,0.4237618824403994,9.484066767853659e-06,9.48406676785208e-06,9.48406676785208e-06,9.484066767854137e-06,9.48406676785312e-06,9.484066767853026e-06,9.484066767852592e-06,9.48406676785208e-06,9.484066767853003e-06,9.48406676785208e-06,9.484066767852983e-06,9.484066767853557e-06,9.48406676785356e-06,9.484066767853563e-06,9.484066767852715e-06,9.484066767853857e-06,0.019664836731369068
Vol.67_2017年8月8日 配信.txt,67,2017年8月8日,1.5111218568705391e-05,1.5111218568702342e-05,1.5111218568704874e-05,1.5111218568704922e-05,1.5111218568705528e-05,1.5111218568702674e-05,1.511121856870511e-05,1.5111218568704646e-05,1.5111218568704939e-05,1.5111218568704817e-05,1.5111218568702342e-05,1.5111218568705476e-05,1.511121856870573e-05,0.19127783761825692,0.5178856003506039,0.0336646824734738,1.5111218568702342e-05,1.5111218568702342e-05,1.511121856870588e-05,1.5111218568704959e-05,1.5111218568703951e-05,1.5111218568703609e-05,1.5111218568702342e-05,1.5111218568704375e-05,1.5111218568702342e-05,1.5111218568705633e-05,1.5111218568706284e-05,1.5111218568705076e-05,1.5111218568704963e-05,1.5111218568704275e-05,0.19608206669613995,0.060681809960170426
Vol.68_2017年8月15日配信.txt,68,2017年8月15日,7.433396765002066e-06,7.433396765001218e-06,0.0009562828275136606,7.433396765002114e-06,7.433396765002375e-06,7.433396765001331e-06,7.433396765002125e-06,7.433396765002201e-06,7.433396765002079e-06,7.433396765002095e-06,7.433396765001218e-06,0.0006897548540009765,7.433396765002396e-06,7.4333967650026934e-06,0.9946019250637299,0.0017516137379142236,7.433396765001218e-06,7.433396765001218e-06,7.433396765002449e-06,7.433396765002114e-06,7.433396765001927e-06,7.433396765001441e-06,7.433396765001218e-06,7.433396765002163e-06,7.433396765001218e-06,7.433396765001441e-06,7.433396765002342e-06,7.433396765002544e-06,7.433396765002294e-06,7.4333967650020065e-06,0.0017997218041862822,7.433396765003058e-06
Vol.69_2017年8月29日配信.txt,69,2017年8月29日,1.3202365863993618e-05,1.3202365863991421e-05,1.320236586399349e-05,1.320236586399305e-05,1.3202365863994132e-05,1.320236586399171e-05,1.3202365863993271e-05,1.3202365863993513e-05,1.3202365863993063e-05,1.3202365863992903e-05,1.3202365863991421e-05,1.320236586399363e-05,1.3202365863993698e-05,0.6557018687522175,1.3202365863994431e-05,1.320236586399369e-05,1.3202365863991421e-05,1.3202365863991421e-05,1.3202365863994431e-05,0.31222484395882655,1.3202365863992934e-05,1.3202365863991924e-05,1.3202365863991421e-05,1.3202365863993007e-05,1.3202365863991421e-05,1.3202365863992268e-05,1.3202365863994575e-05,1.3202365863994152e-05,1.3202365863994076e-05,1.3202365863993945e-05,1.3202365863993698e-05,0.03169041867890024
Vol.70_2017年9月5日配信.txt,70,2017年9月5日,1.109336173236039e-05,1.1093361732358904e-05,1.1093361732361882e-05,1.1093361732360673e-05,1.1093361732361144e-05,1.1093361732358973e-05,1.1093361732360815e-05,1.1093361732361411e-05,1.1093361732360332e-05,1.1093361732360684e-05,1.1093361732358904e-05,1.1093361732360945e-05,0.4531709396799261,1.109336173236132e-05,1.1093361732360949e-05,1.1093361732361342e-05,1.1093361732358904e-05,1.1093361732358904e-05,1.1093361732361244e-05,1.1093361732360983e-05,1.1093361732359641e-05,1.1093361732359751e-05,1.1093361732358904e-05,0.5464962594681031,1.1093361732358904e-05,1.1093361732361035e-05,1.1093361732361062e-05,1.1093361732361086e-05,1.1093361732361315e-05,1.1093361732359858e-05,1.109336173236122e-05,1.1093361732361069e-05
Vol.71_2017年9月12日配信.txt,71,2017年9月12日,1.0337413165738863e-05,1.033741316573724e-05,0.011482111514520563,1.0337413165739388e-05,1.0337413165738763e-05,1.033741316573734e-05,1.0337413165738487e-05,1.0337413165738604e-05,1.0337413165738304e-05,1.033741316573846e-05,1.033741316573724e-05,1.033741316573867e-05,1.033741316573914e-05,1.033741316573927e-05,1.0337413165739275e-05,1.0337413165739282e-05,1.033741316573724e-05,1.033741316573724e-05,0.9882077660905073,1.0337413165738518e-05,1.0337413165738177e-05,1.0337413165737723e-05,1.033741316573724e-05,1.033741316573825e-05,1.033741316573724e-05,1.0337413165737737e-05,1.033741316573985e-05,1.0337413165739019e-05,1.0337413165738863e-05,1.0337413165738226e-05,1.0337413165738709e-05,1.0337413165739612e-05
Vol.72_2017年9月19日配信.txt,72,2017年9月19日,0.034489116755140194,1.6873650107998616e-05,1.6873650108000933e-05,1.687365010800052e-05,1.6873650108000977e-05,1.687365010799883e-05,1.6873650108000703e-05,1.6873650108000733e-05,1.6873650108000483e-05,0.9650046737416199,1.6873650107998616e-05,1.6873650108001543e-05,1.6873650108001987e-05,1.687365010800133e-05,1.6873650108001004e-05,1.687365010800117e-05,1.6873650107998616e-05,1.6873650107998616e-05,1.6873650108000913e-05,1.6873650108000757e-05,1.6873650107999622e-05,1.6873650107999436e-05,1.6873650107998616e-05,1.6873650107999954e-05,1.6873650107998616e-05,1.6873650107999134e-05,1.687365010800164e-05,1.6873650108000896e-05,1.6873650108000893e-05,1.6873650108000245e-05,1.6873650108000933e-05,1.687365010800215e-05
Vol.73_2017年9月26日配信.txt,73,2017年9月26日,9.597665847698822e-06,9.597665847696364e-06,9.597665847698065e-06,9.597665847698192e-06,9.59766584769838e-06,9.597665847697364e-06,9.597665847698223e-06,9.597665847697957e-06,9.597665847698055e-06,9.597665847698289e-06,9.597665847696364e-06,9.597665847698699e-06,9.597665847698258e-06,0.7542055831598605,0.11105527813763123,0.06695170824762162,9.597665847696364e-06,9.597665847696364e-06,9.597665847697908e-06,9.597665847698248e-06,9.597665847697957e-06,9.597665847697113e-06,9.597665847696364e-06,9.597665847697743e-06,9.597665847696364e-06,9.597665847696818e-06,9.597665847698684e-06,9.597665847697801e-06,9.597665847697897e-06,9.597665847697779e-06,9.597665847698246e-06,0.06751869581115114
Vol.74_2017年10月3日配信.txt,74,2017年10月3日,6.295326349732e-06,6.295326349730992e-06,6.29532634973215e-06,6.2953263497322535e-06,6.29532634973191e-06,6.295326349731117e-06,6.295326349732322e-06,6.295326349731953e-06,6.295326349731877e-06,6.295326349731952e-06,6.295326349730992e-06,6.295326349732172e-06,6.295326349732247e-06,0.275241298187408,6.295326349732163e-06,0.7245698420221001,6.295326349730992e-06,6.295326349730992e-06,6.295326349732185e-06,6.295326349732129e-06,6.295326349731521e-06,6.2953263497314946e-06,6.295326349730992e-06,6.295326349732135e-06,6.295326349730992e-06,6.29532634973255e-06,6.295326349732118e-06,6.2953263497321095e-06,6.295326349732048e-06,6.29532634973182e-06,6.295326349731914e-06,6.2953263497323805e-06
Vol.75_2017年10月10日配信.txt,75,2017年10月10日,9.677918860337914e-06,9.677918860336318e-06,9.677918860337792e-06,9.677918860337689e-06,9.677918860337614e-06,9.677918860336466e-06,9.677918860337641e-06,9.677918860337499e-06,9.677918860337621e-06,9.67791886033788e-06,9.677918860336318e-06,9.677918860337853e-06,9.677918860338175e-06,9.677918860338461e-06,9.677918860338033e-06,0.9996999845153296,9.677918860336318e-06,9.677918860336318e-06,9.677918860337648e-06,9.67791886033779e-06,9.677918860337765e-06,9.677918860337633e-06,9.677918860336318e-06,9.677918860337167e-06,9.677918860336318e-06,9.677918860336566e-06,9.677918860338038e-06,9.677918860337917e-06,9.677918860337944e-06,9.677918860337352e-06,9.677918860337968e-06,9.677918860337961e-06
Vol.76_2017年10月17日配信.txt,76,2017年10月17日,1.074252320386123e-05,1.0742523203859833e-05,1.074252320386183e-05,1.0742523203861771e-05,0.28270888114631926,1.0742523203860002e-05,1.0742523203861203e-05,1.0742523203861674e-05,1.0742523203861022e-05,1.0742523203861247e-05,1.0742523203859833e-05,1.0742523203861336e-05,1.0742523203861759e-05,1.0742523203885356e-05,1.0742523203861544e-05,0.7169688431575648,1.0742523203859833e-05,1.0742523203859833e-05,1.0742523203861973e-05,1.0742523203861227e-05,1.074252320386104e-05,1.0742523203860038e-05,1.0742523203859833e-05,1.0742523203861193e-05,1.0742523203859833e-05,1.0742523203860316e-05,1.0742523203861642e-05,1.0742523203861439e-05,1.0742523203861336e-05,1.0742523203860673e-05,1.0742523203861417e-05,1.0742523203861905e-05
Vol.77_2017年10月24日配信.txt,77,2017年10月24日,1.3064381270956937e-05,1.3064381270953647e-05,0.006122291062463258,1.3064381270956673e-05,0.0009654628178612494,1.3064381271042296e-05,1.3064381270956187e-05,1.306438127095571e-05,1.3064381270955678e-05,1.3064381270955279e-05,1.3064381270953647e-05,1.3064381270955699e-05,0.016063022207824313,0.05097430743846593,1.306438127095618e-05,0.8392394643370887,1.3064381270953647e-05,1.3064381270953647e-05,0.08629577822325156,1.3064381270957206e-05,1.3064381270954755e-05,1.3064381270954127e-05,1.3064381270953647e-05,1.3064381270955289e-05,1.3064381270953647e-05,1.3064381270954066e-05,1.3064381270956888e-05,1.3064381270955794e-05,1.3064381270956029e-05,1.3064381270955173e-05,1.3064381270955695e-05,1.3064381270956403e-05
Vol.78_2017年11月7日配信.txt,78,2017年11月7日,1.65081880613192e-05,1.6508188061316484e-05,1.650818806131995e-05,1.6508188061318974e-05,1.650818806131934e-05,1.6508188061316782e-05,1.6508188061319923e-05,0.23186525113555573,1.6508188061318713e-05,1.6508188061318554e-05,1.6508188061316484e-05,0.02725056500728959,0.1869747784157407,1.650818806131996e-05,1.650818806132046e-05,0.553447176175697,1.6508188061316484e-05,1.6508188061316484e-05,1.6508188061321166e-05,1.6508188061323203e-05,1.6508188061318402e-05,1.6508188061317667e-05,1.6508188061316484e-05,1.650818806132069e-05,1.6508188061316484e-05,1.6508188061319086e-05,1.6508188061320526e-05,1.650818806132052e-05,1.650818806132014e-05,1.650818806131965e-05,1.6508188061320424e-05,1.6508188061319686e-05
Vol.79_2017年11月14日配信.txt,79,2017年11月14日,1.1034604519794184e-05,1.1034604519792356e-05,1.1034604519794245e-05,1.1034604519794379e-05,1.1034604519794276e-05,1.1034604519792715e-05,1.1034604519794264e-05,0.8231380969911232,1.103460451979401e-05,1.1034604519794459e-05,1.1034604519792356e-05,1.1034604519794838e-05,0.08293739425965341,0.09360450521814939,1.103460451979445e-05,1.1034604519794542e-05,1.1034604519792356e-05,1.1034604519792356e-05,1.1034604519794865e-05,1.103460451979413e-05,1.1034604519793483e-05,1.10346045197931e-05,1.1034604519792356e-05,1.1034604519794137e-05,1.1034604519792356e-05,1.1034604519794975e-05,1.1034604519794755e-05,1.1034604519794984e-05,1.1034604519795075e-05,1.1034604519794122e-05,1.1034604519794252e-05,1.1034604519794696e-05
Vol.80_2017年11月21日配信.txt,80,2017年11月21日,1.699293094076372e-05,1.6992930940762022e-05,1.6992930940764183e-05,0.9983002942595699,1.699293094076403e-05,1.6992930940762164e-05,1.699293094076381e-05,1.6992930940763922e-05,1.699293094076333e-05,1.6992930940763865e-05,1.6992930940762022e-05,1.699293094076393e-05,1.6992930940764475e-05,0.0011899178122072448,1.69929309407644e-05,1.6992930940764854e-05,1.6992930940762022e-05,1.6992930940762022e-05,1.6992930940764017e-05,1.6992930940763848e-05,1.699293094076376e-05,1.6992930940762564e-05,1.6992930940762022e-05,1.6992930940763506e-05,1.6992930940762022e-05,1.6992930940762754e-05,1.6992930940764278e-05,1.69929309407643e-05,1.699293094076406e-05,1.699293094076333e-05,1.6992930940764847e-05,1.6992930940764322e-05
Vol.81_2017年11月28日配信.txt,81,2017年11月28日,1.1968594408290065e-05,1.1968594408288035e-05,1.1968594408289568e-05,0.23153021963551718,1.1968594408290056e-05,1.1968594408288311e-05,1.1968594408289682e-05,1.1968594408289733e-05,1.1968594408289668e-05,1.1968594408289421e-05,1.1968594408288035e-05,1.1968594408290026e-05,0.7681107225322341,1.1968594408290692e-05,1.1968594408290136e-05,1.196859440829065e-05,1.1968594408288035e-05,1.1968594408288035e-05,1.1968594408290131e-05,1.1968594408289243e-05,1.1968594408289079e-05,1.196859440828877e-05,1.1968594408288035e-05,1.1968594408289076e-05,1.1968594408288035e-05,1.1968594408289106e-05,1.1968594408290241e-05,1.1968594408289809e-05,1.1968594408289728e-05,1.1968594408290172e-05,1.1968594408289699e-05,1.1968594408290124e-05
Vol.82_2017年12月5日配信.txt,82,2017年12月5日,0.01013662888227291,1.0323752890668486e-05,1.0323752890670672e-05,1.0323752890670007e-05,1.0323752890670656e-05,1.032375289066863e-05,1.0323752890670116e-05,1.0323752890671171e-05,1.032375289066979e-05,1.0323752890671305e-05,1.0323752890668486e-05,0.42489410549723317,0.5120299861421157,1.032375289067035e-05,1.0323752890670272e-05,1.0323752890670221e-05,1.0323752890668486e-05,1.0323752890668486e-05,1.0323752890669918e-05,1.0323752890670226e-05,1.0323752890669255e-05,1.0323752890669155e-05,1.0323752890668486e-05,1.0323752890669597e-05,1.0323752890668486e-05,1.0323752890668949e-05,0.0526502143974395,1.032375289067028e-05,1.0323752890670126e-05,1.032375289067047e-05,1.032375289067026e-05,1.0323752890670184e-05
Vol.83_2017年12月12日配信.txt,83,2017年12月12日,1.65431445209199e-05,1.6543144520918108e-05,1.654314452091997e-05,1.6543144520919938e-05,1.654314452091998e-05,1.6543144520918294e-05,1.65431445209198e-05,1.654314452092e-05,1.6543144520919917e-05,1.654314452091976e-05,1.6543144520918108e-05,0.9994871625198516,1.6543144520920483e-05,1.6543144520920673e-05,1.654314452092022e-05,1.654314452092041e-05,1.6543144520918108e-05,1.6543144520918108e-05,1.654314452092017e-05,1.654314452091998e-05,1.6543144520919247e-05,1.6543144520918735e-05,1.6543144520918108e-05,1.654314452091952e-05,1.6543144520918108e-05,1.654314452091854e-05,1.6543144520920544e-05,1.654314452092019e-05,1.65431445209201e-05,1.654314452091942e-05,1.6543144520921408e-05,1.654314452092049e-05
Vol.84_2017年12月19日配信.txt,84,2017年12月19日,1.3528138528179362e-05,1.352813852817648e-05,1.3528138528178229e-05,1.3528138528178554e-05,1.3528138528178508e-05,1.3528138528176663e-05,0.48264036355582934,1.3528138528179328e-05,1.352813852817932e-05,1.3528138528178364e-05,1.352813852817648e-05,0.4553791073515908,1.3528138528179389e-05,0.02053461784482528,1.3528138528178838e-05,1.352813852817902e-05,1.352813852817648e-05,1.352813852817648e-05,1.3528138528178367e-05,1.3528138528178769e-05,1.3528138528177763e-05,1.3528138528177312e-05,1.352813852817648e-05,1.3528138528177922e-05,1.352813852817648e-05,1.3528138528176853e-05,0.04106712336896554,1.352813852817855e-05,1.3528138528178373e-05,1.3528138528178229e-05,1.3528138528178437e-05,1.3528138528178593e-05
Vol.85_2017年12月26日配信.txt,85,2017年12月26日,1.2891914191444089e-05,1.2891914191441971e-05,0.0335222749388102,1.2891914191443657e-05,1.2891914191446666e-05,1.289191419144222e-05,1.2891914191445515e-05,0.921904947696896,1.2891914191443969e-05,1.2891914191444057e-05,1.2891914191441971e-05,1.289191419144372e-05,0.008502210955723196,1.289191419144457e-05,1.2891914191444575e-05,0.01627101648719329,1.2891914191441971e-05,1.2891914191441971e-05,0.019451468238208362,1.2891914191444351e-05,1.289191419144524e-05,1.28919141914427e-05,1.2891914191441971e-05,1.289191419144564e-05,1.2891914191441971e-05,1.2891914191442774e-05,1.2891914191444463e-05,1.2891914191444379e-05,1.2891914191444673e-05,1.2891914191443222e-05,1.2891914191444434e-05,1.2891914191444392e-05
Vol.86_2018年1月9日配信.txt,86,2018年1月9日,1.084692814996807e-05,1.0846928149966676e-05,1.0846928149968526e-05,1.0846928149970191e-05,1.0846928149968272e-05,1.0846928149966791e-05,1.0846928149968047e-05,1.0846928149968819e-05,1.084692814996819e-05,1.0846928149968162e-05,1.0846928149966676e-05,1.0846928149968684e-05,1.0846928149968646e-05,1.084692814996942e-05,1.0846928149968892e-05,1.0846928149968738e-05,1.0846928149966676e-05,1.0846928149966676e-05,0.8746870699950414,1.0846928149968734e-05,1.084692814996825e-05,1.0846928149967854e-05,1.0846928149966676e-05,1.0846928149967728e-05,1.0846928149966676e-05,1.084692814996706e-05,1.0846928149968687e-05,1.0846928149968789e-05,1.0846928149968202e-05,1.0846928149968087e-05,1.084692814996862e-05,0.12498752216045961
vol.87_2018年1月16日.txt,87,2018年1月16日,1.7970097757333315e-05,1.7970097757333298e-05,1.7970097757333315e-05,1.7970097757333315e-05,1.7970097757333318e-05,0.9994429269695226,1.797009775733331e-05,1.797009775733332e-05,1.7970097757333328e-05,1.797009775733331e-05,1.7970097757333298e-05,1.7970097757333315e-05,1.7970097757333328e-05,1.797009775733333e-05,1.797009775733333e-05,1.7970097757333318e-05,1.7970097757333298e-05,1.7970097757333298e-05,1.7970097757333328e-05,1.797009775733331e-05,1.797009775733332e-05,1.7970097757333298e-05,1.7970097757333298e-05,1.7970097757333304e-05,1.7970097757333298e-05,1.797009775733344e-05,1.797009775733333e-05,1.797009775733332e-05,1.7970097757333308e-05,1.797009775733332e-05,1.797009775733334e-05,1.797009775733332e-05
